index, table #, collisions
1335,0,614
1335,1,614
1335,2,614
1335,3,614
1335,4,614
1335,5,600
1335,6,600
1335,7,600
1335,8,600
1335,9,600
1336,0,616
1336,1,616
1336,2,616
1336,3,616
1336,4,616
1336,5,601
1336,6,601
1336,7,601
1336,8,601
1336,9,601
1337,0,619
1337,1,619
1337,2,619
1337,3,619
1337,4,619
1337,5,601
1337,6,601
1337,7,601
1337,8,601
1337,9,601
1338,0,620
1338,1,620
1338,2,620
1338,3,620
1338,4,620
1338,5,601
1338,6,601
1338,7,601
1338,8,601
1338,9,601
1339,0,620
1339,1,620
1339,2,620
1339,3,620
1339,4,620
1339,5,602
1339,6,602
1339,7,602
1339,8,602
1339,9,602
1340,0,623
1340,1,623
1340,2,623
1340,3,623
1340,4,623
1340,5,602
1340,6,602
1340,7,602
1340,8,602
1340,9,602
1341,0,624
1341,1,624
1341,2,624
1341,3,624
1341,4,624
1341,5,602
1341,6,602
1341,7,602
1341,8,602
1341,9,602
1342,0,626
1342,1,626
1342,2,626
1342,3,626
1342,4,626
1342,5,606
1342,6,606
1342,7,606
1342,8,606
1342,9,606
1343,0,626
1343,1,626
1343,2,626
1343,3,626
1343,4,626
1343,5,607
1343,6,607
1343,7,607
1343,8,607
1343,9,607
1344,0,627
1344,1,627
1344,2,627
1344,3,627
1344,4,627
1344,5,607
1344,6,607
1344,7,607
1344,8,607
1344,9,607
1345,0,631
1345,1,631
1345,2,631
1345,3,631
1345,4,631
1345,5,607
1345,6,607
1345,7,607
1345,8,607
1345,9,607
1346,0,631
1346,1,631
1346,2,631
1346,3,631
1346,4,631
1346,5,607
1346,6,607
1346,7,607
1346,8,607
1346,9,607
1347,0,631
1347,1,631
1347,2,631
1347,3,631
1347,4,631
1347,5,609
1347,6,609
1347,7,609
1347,8,609
1347,9,609
1348,0,631
1348,1,631
1348,2,631
1348,3,631
1348,4,631
1348,5,609
1348,6,609
1348,7,609
1348,8,609
1348,9,609
1349,0,631
1349,1,631
1349,2,631
1349,3,631
1349,4,631
1349,5,610
1349,6,610
1349,7,610
1349,8,610
1349,9,610
1350,0,632
1350,1,632
1350,2,632
1350,3,632
1350,4,632
1350,5,610
1350,6,610
1350,7,610
1350,8,610
1350,9,610
1351,0,632
1351,1,632
1351,2,632
1351,3,632
1351,4,632
1351,5,611
1351,6,611
1351,7,611
1351,8,611
1351,9,611
1352,0,635
1352,1,635
1352,2,635
1352,3,635
1352,4,635
1352,5,611
1352,6,611
1352,7,611
1352,8,611
1352,9,611
1353,0,636
1353,1,636
1353,2,636
1353,3,636
1353,4,636
1353,5,612
1353,6,612
1353,7,612
1353,8,612
1353,9,612
1354,0,638
1354,1,638
1354,2,638
1354,3,638
1354,4,638
1354,5,613
1354,6,613
1354,7,613
1354,8,613
1354,9,613
1355,0,638
1355,1,638
1355,2,638
1355,3,638
1355,4,638
1355,5,613
1355,6,613
1355,7,613
1355,8,613
1355,9,613
1356,0,638
1356,1,638
1356,2,638
1356,3,638
1356,4,638
1356,5,616
1356,6,616
1356,7,616
1356,8,616
1356,9,616
1357,0,838
1357,1,838
1357,2,838
1357,3,838
1357,4,838
1357,5,815
1357,6,815
1357,7,815
1357,8,815
1357,9,815
1358,0,840
1358,1,840
1358,2,840
1358,3,840
1358,4,840
1358,5,816
1358,6,816
1358,7,816
1358,8,816
1358,9,816
1359,0,840
1359,1,840
1359,2,840
1359,3,840
1359,4,840
1359,5,816
1359,6,816
1359,7,816
1359,8,816
1359,9,816
1360,0,841
1360,1,841
1360,2,841
1360,3,841
1360,4,841
1360,5,816
1360,6,816
1360,7,816
1360,8,816
1360,9,816
1361,0,841
1361,1,841
1361,2,841
1361,3,841
1361,4,841
1361,5,816
1361,6,816
1361,7,816
1361,8,816
1361,9,816
1362,0,841
1362,1,841
1362,2,841
1362,3,841
1362,4,841
1362,5,816
1362,6,816
1362,7,816
1362,8,816
1362,9,816
1363,0,841
1363,1,841
1363,2,841
1363,3,841
1363,4,841
1363,5,816
1363,6,816
1363,7,816
1363,8,816
1363,9,816
1364,0,841
1364,1,841
1364,2,841
1364,3,841
1364,4,841
1364,5,816
1364,6,816
1364,7,816
1364,8,816
1364,9,816
1365,0,842
1365,1,842
1365,2,842
1365,3,842
1365,4,842
1365,5,817
1365,6,817
1365,7,817
1365,8,817
1365,9,817
1366,0,842
1366,1,842
1366,2,842
1366,3,842
1366,4,842
1366,5,817
1366,6,817
1366,7,817
1366,8,817
1366,9,817
1367,0,842
1367,1,842
1367,2,842
1367,3,842
1367,4,842
1367,5,818
1367,6,818
1367,7,818
1367,8,818
1367,9,818
1368,0,842
1368,1,842
1368,2,842
1368,3,842
1368,4,842
1368,5,818
1368,6,818
1368,7,818
1368,8,818
1368,9,818
1369,0,842
1369,1,842
1369,2,842
1369,3,842
1369,4,842
1369,5,818
1369,6,818
1369,7,818
1369,8,818
1369,9,818
1370,0,842
1370,1,842
1370,2,842
1370,3,842
1370,4,842
1370,5,819
1370,6,819
1370,7,819
1370,8,819
1370,9,819
1371,0,842
1371,1,842
1371,2,842
1371,3,842
1371,4,842
1371,5,819
1371,6,819
1371,7,819
1371,8,819
1371,9,819
1372,0,842
1372,1,842
1372,2,842
1372,3,842
1372,4,842
1372,5,819
1372,6,819
1372,7,819
1372,8,819
1372,9,819
1373,0,843
1373,1,843
1373,2,843
1373,3,843
1373,4,843
1373,5,819
1373,6,819
1373,7,819
1373,8,819
1373,9,819
1374,0,843
1374,1,843
1374,2,843
1374,3,843
1374,4,843
1374,5,819
1374,6,819
1374,7,819
1374,8,819
1374,9,819
1375,0,843
1375,1,843
1375,2,843
1375,3,843
1375,4,843
1375,5,819
1375,6,819
1375,7,819
1375,8,819
1375,9,819
1376,0,844
1376,1,844
1376,2,844
1376,3,844
1376,4,844
1376,5,819
1376,6,819
1376,7,819
1376,8,819
1376,9,819
1377,0,846
1377,1,846
1377,2,846
1377,3,846
1377,4,846
1377,5,819
1377,6,819
1377,7,819
1377,8,819
1377,9,819
1378,0,849
1378,1,849
1378,2,849
1378,3,849
1378,4,849
1378,5,819
1378,6,819
1378,7,819
1378,8,819
1378,9,819
1379,0,849
1379,1,849
1379,2,849
1379,3,849
1379,4,849
1379,5,819
1379,6,819
1379,7,819
1379,8,819
1379,9,819
1380,0,849
1380,1,849
1380,2,849
1380,3,849
1380,4,849
1380,5,819
1380,6,819
1380,7,819
1380,8,819
1380,9,819
1381,0,851
1381,1,851
1381,2,851
1381,3,851
1381,4,851
1381,5,820
1381,6,820
1381,7,820
1381,8,820
1381,9,820
1382,0,851
1382,1,851
1382,2,851
1382,3,851
1382,4,851
1382,5,821
1382,6,821
1382,7,821
1382,8,821
1382,9,821
1383,0,851
1383,1,851
1383,2,851
1383,3,851
1383,4,851
1383,5,821
1383,6,821
1383,7,821
1383,8,821
1383,9,821
1384,0,851
1384,1,851
1384,2,851
1384,3,851
1384,4,851
1384,5,822
1384,6,822
1384,7,822
1384,8,822
1384,9,822
1385,0,851
1385,1,851
1385,2,851
1385,3,851
1385,4,851
1385,5,822
1385,6,822
1385,7,822
1385,8,822
1385,9,822
1386,0,856
1386,1,856
1386,2,856
1386,3,856
1386,4,856
1386,5,826
1386,6,826
1386,7,826
1386,8,826
1386,9,826
1387,0,856
1387,1,856
1387,2,856
1387,3,856
1387,4,856
1387,5,828
1387,6,828
1387,7,828
1387,8,828
1387,9,828
1388,0,856
1388,1,856
1388,2,856
1388,3,856
1388,4,856
1388,5,828
1388,6,828
1388,7,828
1388,8,828
1388,9,828
1389,0,856
1389,1,856
1389,2,856
1389,3,856
1389,4,856
1389,5,828
1389,6,828
1389,7,828
1389,8,828
1389,9,828
1390,0,856
1390,1,856
1390,2,856
1390,3,856
1390,4,856
1390,5,828
1390,6,828
1390,7,828
1390,8,828
1390,9,828
1391,0,856
1391,1,856
1391,2,856
1391,3,856
1391,4,856
1391,5,828
1391,6,828
1391,7,828
1391,8,828
1391,9,828
1392,0,856
1392,1,856
1392,2,856
1392,3,856
1392,4,856
1392,5,828
1392,6,828
1392,7,828
1392,8,828
1392,9,828
1393,0,856
1393,1,856
1393,2,856
1393,3,856
1393,4,856
1393,5,829
1393,6,829
1393,7,829
1393,8,829
1393,9,829
1394,0,856
1394,1,856
1394,2,856
1394,3,856
1394,4,856
1394,5,829
1394,6,829
1394,7,829
1394,8,829
1394,9,829
1395,0,856
1395,1,856
1395,2,856
1395,3,856
1395,4,856
1395,5,830
1395,6,830
1395,7,830
1395,8,830
1395,9,830
1396,0,856
1396,1,856
1396,2,856
1396,3,856
1396,4,856
1396,5,830
1396,6,830
1396,7,830
1396,8,830
1396,9,830
1397,0,856
1397,1,856
1397,2,856
1397,3,856
1397,4,856
1397,5,830
1397,6,830
1397,7,830
1397,8,830
1397,9,830
1398,0,856
1398,1,856
1398,2,856
1398,3,856
1398,4,856
1398,5,830
1398,6,830
1398,7,830
1398,8,830
1398,9,830
1399,0,856
1399,1,856
1399,2,856
1399,3,856
1399,4,856
1399,5,830
1399,6,830
1399,7,830
1399,8,830
1399,9,830
1400,0,856
1400,1,856
1400,2,856
1400,3,856
1400,4,856
1400,5,830
1400,6,830
1400,7,830
1400,8,830
1400,9,830
1401,0,856
1401,1,856
1401,2,856
1401,3,856
1401,4,856
1401,5,830
1401,6,830
1401,7,830
1401,8,830
1401,9,830
1402,0,856
1402,1,856
1402,2,856
1402,3,856
1402,4,856
1402,5,830
1402,6,830
1402,7,830
1402,8,830
1402,9,830
1403,0,856
1403,1,856
1403,2,856
1403,3,856
1403,4,856
1403,5,830
1403,6,830
1403,7,830
1403,8,830
1403,9,830
1404,0,856
1404,1,856
1404,2,856
1404,3,856
1404,4,856
1404,5,830
1404,6,830
1404,7,830
1404,8,830
1404,9,830
1405,0,856
1405,1,856
1405,2,856
1405,3,856
1405,4,856
1405,5,830
1405,6,830
1405,7,830
1405,8,830
1405,9,830
1406,0,856
1406,1,856
1406,2,856
1406,3,856
1406,4,856
1406,5,830
1406,6,830
1406,7,830
1406,8,830
1406,9,830
1407,0,856
1407,1,856
1407,2,856
1407,3,856
1407,4,856
1407,5,830
1407,6,830
1407,7,830
1407,8,830
1407,9,830
1408,0,856
1408,1,856
1408,2,856
1408,3,856
1408,4,856
1408,5,830
1408,6,830
1408,7,830
1408,8,830
1408,9,830
1409,0,856
1409,1,856
1409,2,856
1409,3,856
1409,4,856
1409,5,830
1409,6,830
1409,7,830
1409,8,830
1409,9,830
1410,0,856
1410,1,856
1410,2,856
1410,3,856
1410,4,856
1410,5,830
1410,6,830
1410,7,830
1410,8,830
1410,9,830
1411,0,856
1411,1,856
1411,2,856
1411,3,856
1411,4,856
1411,5,830
1411,6,830
1411,7,830
1411,8,830
1411,9,830
1412,0,856
1412,1,856
1412,2,856
1412,3,856
1412,4,856
1412,5,830
1412,6,830
1412,7,830
1412,8,830
1412,9,830
1413,0,856
1413,1,856
1413,2,856
1413,3,856
1413,4,856
1413,5,830
1413,6,830
1413,7,830
1413,8,830
1413,9,830
1414,0,856
1414,1,856
1414,2,856
1414,3,856
1414,4,856
1414,5,830
1414,6,830
1414,7,830
1414,8,830
1414,9,830
1415,0,856
1415,1,856
1415,2,856
1415,3,856
1415,4,856
1415,5,830
1415,6,830
1415,7,830
1415,8,830
1415,9,830
1416,0,856
1416,1,856
1416,2,856
1416,3,856
1416,4,856
1416,5,830
1416,6,830
1416,7,830
1416,8,830
1416,9,830
1417,0,856
1417,1,856
1417,2,856
1417,3,856
1417,4,856
1417,5,830
1417,6,830
1417,7,830
1417,8,830
1417,9,830
1418,0,856
1418,1,856
1418,2,856
1418,3,856
1418,4,856
1418,5,830
1418,6,830
1418,7,830
1418,8,830
1418,9,830
1419,0,856
1419,1,856
1419,2,856
1419,3,856
1419,4,856
1419,5,830
1419,6,830
1419,7,830
1419,8,830
1419,9,830
1420,0,856
1420,1,856
1420,2,856
1420,3,856
1420,4,856
1420,5,830
1420,6,830
1420,7,830
1420,8,830
1420,9,830
1421,0,856
1421,1,856
1421,2,856
1421,3,856
1421,4,856
1421,5,830
1421,6,830
1421,7,830
1421,8,830
1421,9,830
1422,0,856
1422,1,856
1422,2,856
1422,3,856
1422,4,856
1422,5,830
1422,6,830
1422,7,830
1422,8,830
1422,9,830
1423,0,856
1423,1,856
1423,2,856
1423,3,856
1423,4,856
1423,5,830
1423,6,830
1423,7,830
1423,8,830
1423,9,830
1424,0,856
1424,1,856
1424,2,856
1424,3,856
1424,4,856
1424,5,830
1424,6,830
1424,7,830
1424,8,830
1424,9,830
1425,0,856
1425,1,856
1425,2,856
1425,3,856
1425,4,856
1425,5,830
1425,6,830
1425,7,830
1425,8,830
1425,9,830
1426,0,856
1426,1,856
1426,2,856
1426,3,856
1426,4,856
1426,5,830
1426,6,830
1426,7,830
1426,8,830
1426,9,830
1427,0,856
1427,1,856
1427,2,856
1427,3,856
1427,4,856
1427,5,830
1427,6,830
1427,7,830
1427,8,830
1427,9,830
1428,0,856
1428,1,856
1428,2,856
1428,3,856
1428,4,856
1428,5,830
1428,6,830
1428,7,830
1428,8,830
1428,9,830
1429,0,856
1429,1,856
1429,2,856
1429,3,856
1429,4,856
1429,5,830
1429,6,830
1429,7,830
1429,8,830
1429,9,830
1430,0,856
1430,1,856
1430,2,856
1430,3,856
1430,4,856
1430,5,830
1430,6,830
1430,7,830
1430,8,830
1430,9,830
1431,0,856
1431,1,856
1431,2,856
1431,3,856
1431,4,856
1431,5,830
1431,6,830
1431,7,830
1431,8,830
1431,9,830
1432,0,856
1432,1,856
1432,2,856
1432,3,856
1432,4,856
1432,5,830
1432,6,830
1432,7,830
1432,8,830
1432,9,830
1433,0,856
1433,1,856
1433,2,856
1433,3,856
1433,4,856
1433,5,830
1433,6,830
1433,7,830
1433,8,830
1433,9,830
1434,0,856
1434,1,856
1434,2,856
1434,3,856
1434,4,856
1434,5,830
1434,6,830
1434,7,830
1434,8,830
1434,9,830
1435,0,856
1435,1,856
1435,2,856
1435,3,856
1435,4,856
1435,5,830
1435,6,830
1435,7,830
1435,8,830
1435,9,830
1436,0,856
1436,1,856
1436,2,856
1436,3,856
1436,4,856
1436,5,830
1436,6,830
1436,7,830
1436,8,830
1436,9,830
1437,0,856
1437,1,856
1437,2,856
1437,3,856
1437,4,856
1437,5,830
1437,6,830
1437,7,830
1437,8,830
1437,9,830
1438,0,856
1438,1,856
1438,2,856
1438,3,856
1438,4,856
1438,5,830
1438,6,830
1438,7,830
1438,8,830
1438,9,830
1439,0,856
1439,1,856
1439,2,856
1439,3,856
1439,4,856
1439,5,830
1439,6,830
1439,7,830
1439,8,830
1439,9,830
1440,0,856
1440,1,856
1440,2,856
1440,3,856
1440,4,856
1440,5,830
1440,6,830
1440,7,830
1440,8,830
1440,9,830
1441,0,856
1441,1,856
1441,2,856
1441,3,856
1441,4,856
1441,5,830
1441,6,830
1441,7,830
1441,8,830
1441,9,830
1442,0,856
1442,1,856
1442,2,856
1442,3,856
1442,4,856
1442,5,830
1442,6,830
1442,7,830
1442,8,830
1442,9,830
1443,0,856
1443,1,856
1443,2,856
1443,3,856
1443,4,856
1443,5,830
1443,6,830
1443,7,830
1443,8,830
1443,9,830
1444,0,856
1444,1,856
1444,2,856
1444,3,856
1444,4,856
1444,5,830
1444,6,830
1444,7,830
1444,8,830
1444,9,830
1445,0,856
1445,1,856
1445,2,856
1445,3,856
1445,4,856
1445,5,830
1445,6,830
1445,7,830
1445,8,830
1445,9,830
1446,0,856
1446,1,856
1446,2,856
1446,3,856
1446,4,856
1446,5,830
1446,6,830
1446,7,830
1446,8,830
1446,9,830
1447,0,856
1447,1,856
1447,2,856
1447,3,856
1447,4,856
1447,5,830
1447,6,830
1447,7,830
1447,8,830
1447,9,830
1448,0,856
1448,1,856
1448,2,856
1448,3,856
1448,4,856
1448,5,830
1448,6,830
1448,7,830
1448,8,830
1448,9,830
1449,0,856
1449,1,856
1449,2,856
1449,3,856
1449,4,856
1449,5,830
1449,6,830
1449,7,830
1449,8,830
1449,9,830
1450,0,856
1450,1,856
1450,2,856
1450,3,856
1450,4,856
1450,5,830
1450,6,830
1450,7,830
1450,8,830
1450,9,830
1451,0,856
1451,1,856
1451,2,856
1451,3,856
1451,4,856
1451,5,830
1451,6,830
1451,7,830
1451,8,830
1451,9,830
1452,0,856
1452,1,856
1452,2,856
1452,3,856
1452,4,856
1452,5,830
1452,6,830
1452,7,830
1452,8,830
1452,9,830
1453,0,856
1453,1,856
1453,2,856
1453,3,856
1453,4,856
1453,5,830
1453,6,830
1453,7,830
1453,8,830
1453,9,830
1454,0,856
1454,1,856
1454,2,856
1454,3,856
1454,4,856
1454,5,830
1454,6,830
1454,7,830
1454,8,830
1454,9,830
1455,0,856
1455,1,856
1455,2,856
1455,3,856
1455,4,856
1455,5,830
1455,6,830
1455,7,830
1455,8,830
1455,9,830
1456,0,856
1456,1,856
1456,2,856
1456,3,856
1456,4,856
1456,5,830
1456,6,830
1456,7,830
1456,8,830
1456,9,830
1457,0,856
1457,1,856
1457,2,856
1457,3,856
1457,4,856
1457,5,830
1457,6,830
1457,7,830
1457,8,830
1457,9,830
1458,0,856
1458,1,856
1458,2,856
1458,3,856
1458,4,856
1458,5,830
1458,6,830
1458,7,830
1458,8,830
1458,9,830
1459,0,856
1459,1,856
1459,2,856
1459,3,856
1459,4,856
1459,5,830
1459,6,830
1459,7,830
1459,8,830
1459,9,830
1460,0,856
1460,1,856
1460,2,856
1460,3,856
1460,4,856
1460,5,830
1460,6,830
1460,7,830
1460,8,830
1460,9,830
1461,0,856
1461,1,856
1461,2,856
1461,3,856
1461,4,856
1461,5,830
1461,6,830
1461,7,830
1461,8,830
1461,9,830
1462,0,856
1462,1,856
1462,2,856
1462,3,856
1462,4,856
1462,5,830
1462,6,830
1462,7,830
1462,8,830
1462,9,830
1463,0,856
1463,1,856
1463,2,856
1463,3,856
1463,4,856
1463,5,830
1463,6,830
1463,7,830
1463,8,830
1463,9,830
1464,0,856
1464,1,856
1464,2,856
1464,3,856
1464,4,856
1464,5,830
1464,6,830
1464,7,830
1464,8,830
1464,9,830
1465,0,856
1465,1,856
1465,2,856
1465,3,856
1465,4,856
1465,5,830
1465,6,830
1465,7,830
1465,8,830
1465,9,830
1466,0,856
1466,1,856
1466,2,856
1466,3,856
1466,4,856
1466,5,830
1466,6,830
1466,7,830
1466,8,830
1466,9,830
1467,0,856
1467,1,856
1467,2,856
1467,3,856
1467,4,856
1467,5,830
1467,6,830
1467,7,830
1467,8,830
1467,9,830
1468,0,856
1468,1,856
1468,2,856
1468,3,856
1468,4,856
1468,5,830
1468,6,830
1468,7,830
1468,8,830
1468,9,830
1469,0,856
1469,1,856
1469,2,856
1469,3,856
1469,4,856
1469,5,830
1469,6,830
1469,7,830
1469,8,830
1469,9,830
1470,0,856
1470,1,856
1470,2,856
1470,3,856
1470,4,856
1470,5,830
1470,6,830
1470,7,830
1470,8,830
1470,9,830
1471,0,856
1471,1,856
1471,2,856
1471,3,856
1471,4,856
1471,5,830
1471,6,830
1471,7,830
1471,8,830
1471,9,830
1472,0,856
1472,1,856
1472,2,856
1472,3,856
1472,4,856
1472,5,830
1472,6,830
1472,7,830
1472,8,830
1472,9,830
1473,0,856
1473,1,856
1473,2,856
1473,3,856
1473,4,856
1473,5,830
1473,6,830
1473,7,830
1473,8,830
1473,9,830
1474,0,856
1474,1,856
1474,2,856
1474,3,856
1474,4,856
1474,5,830
1474,6,830
1474,7,830
1474,8,830
1474,9,830
1475,0,856
1475,1,856
1475,2,856
1475,3,856
1475,4,856
1475,5,830
1475,6,830
1475,7,830
1475,8,830
1475,9,830
1476,0,856
1476,1,856
1476,2,856
1476,3,856
1476,4,856
1476,5,830
1476,6,830
1476,7,830
1476,8,830
1476,9,830
1477,0,856
1477,1,856
1477,2,856
1477,3,856
1477,4,856
1477,5,830
1477,6,830
1477,7,830
1477,8,830
1477,9,830
1478,0,856
1478,1,856
1478,2,856
1478,3,856
1478,4,856
1478,5,830
1478,6,830
1478,7,830
1478,8,830
1478,9,830
1479,0,856
1479,1,856
1479,2,856
1479,3,856
1479,4,856
1479,5,830
1479,6,830
1479,7,830
1479,8,830
1479,9,830
1480,0,856
1480,1,856
1480,2,856
1480,3,856
1480,4,856
1480,5,830
1480,6,830
1480,7,830
1480,8,830
1480,9,830
1481,0,856
1481,1,856
1481,2,856
1481,3,856
1481,4,856
1481,5,830
1481,6,830
1481,7,830
1481,8,830
1481,9,830
1482,0,856
1482,1,856
1482,2,856
1482,3,856
1482,4,856
1482,5,830
1482,6,830
1482,7,830
1482,8,830
1482,9,830
1483,0,856
1483,1,856
1483,2,856
1483,3,856
1483,4,856
1483,5,830
1483,6,830
1483,7,830
1483,8,830
1483,9,830
1484,0,856
1484,1,856
1484,2,856
1484,3,856
1484,4,856
1484,5,830
1484,6,830
1484,7,830
1484,8,830
1484,9,830
1485,0,856
1485,1,856
1485,2,856
1485,3,856
1485,4,856
1485,5,830
1485,6,830
1485,7,830
1485,8,830
1485,9,830
1486,0,856
1486,1,856
1486,2,856
1486,3,856
1486,4,856
1486,5,830
1486,6,830
1486,7,830
1486,8,830
1486,9,830
1487,0,856
1487,1,856
1487,2,856
1487,3,856
1487,4,856
1487,5,830
1487,6,830
1487,7,830
1487,8,830
1487,9,830
1488,0,856
1488,1,856
1488,2,856
1488,3,856
1488,4,856
1488,5,830
1488,6,830
1488,7,830
1488,8,830
1488,9,830
1489,0,856
1489,1,856
1489,2,856
1489,3,856
1489,4,856
1489,5,830
1489,6,830
1489,7,830
1489,8,830
1489,9,830
1490,0,856
1490,1,856
1490,2,856
1490,3,856
1490,4,856
1490,5,830
1490,6,830
1490,7,830
1490,8,830
1490,9,830
1491,0,856
1491,1,856
1491,2,856
1491,3,856
1491,4,856
1491,5,830
1491,6,830
1491,7,830
1491,8,830
1491,9,830
1492,0,856
1492,1,856
1492,2,856
1492,3,856
1492,4,856
1492,5,830
1492,6,830
1492,7,830
1492,8,830
1492,9,830
1493,0,856
1493,1,856
1493,2,856
1493,3,856
1493,4,856
1493,5,830
1493,6,830
1493,7,830
1493,8,830
1493,9,830
1494,0,856
1494,1,856
1494,2,856
1494,3,856
1494,4,856
1494,5,830
1494,6,830
1494,7,830
1494,8,830
1494,9,830
1495,0,856
1495,1,856
1495,2,856
1495,3,856
1495,4,856
1495,5,830
1495,6,830
1495,7,830
1495,8,830
1495,9,830
1496,0,856
1496,1,856
1496,2,856
1496,3,856
1496,4,856
1496,5,830
1496,6,830
1496,7,830
1496,8,830
1496,9,830
1497,0,856
1497,1,856
1497,2,856
1497,3,856
1497,4,856
1497,5,830
1497,6,830
1497,7,830
1497,8,830
1497,9,830
1498,0,856
1498,1,856
1498,2,856
1498,3,856
1498,4,856
1498,5,830
1498,6,830
1498,7,830
1498,8,830
1498,9,830
1499,0,856
1499,1,856
1499,2,856
1499,3,856
1499,4,856
1499,5,830
1499,6,830
1499,7,830
1499,8,830
1499,9,830
1500,0,856
1500,1,856
1500,2,856
1500,3,856
1500,4,856
1500,5,830
1500,6,830
1500,7,830
1500,8,830
1500,9,830
1501,0,856
1501,1,856
1501,2,856
1501,3,856
1501,4,856
1501,5,830
1501,6,830
1501,7,830
1501,8,830
1501,9,830
1502,0,856
1502,1,856
1502,2,856
1502,3,856
1502,4,856
1502,5,830
1502,6,830
1502,7,830
1502,8,830
1502,9,830
1503,0,856
1503,1,856
1503,2,856
1503,3,856
1503,4,856
1503,5,830
1503,6,830
1503,7,830
1503,8,830
1503,9,830
1504,0,856
1504,1,856
1504,2,856
1504,3,856
1504,4,856
1504,5,830
1504,6,830
1504,7,830
1504,8,830
1504,9,830
1505,0,856
1505,1,856
1505,2,856
1505,3,856
1505,4,856
1505,5,830
1505,6,830
1505,7,830
1505,8,830
1505,9,830
1506,0,856
1506,1,856
1506,2,856
1506,3,856
1506,4,856
1506,5,830
1506,6,830
1506,7,830
1506,8,830
1506,9,830
1507,0,856
1507,1,856
1507,2,856
1507,3,856
1507,4,856
1507,5,830
1507,6,830
1507,7,830
1507,8,830
1507,9,830
1508,0,856
1508,1,856
1508,2,856
1508,3,856
1508,4,856
1508,5,830
1508,6,830
1508,7,830
1508,8,830
1508,9,830
1509,0,856
1509,1,856
1509,2,856
1509,3,856
1509,4,856
1509,5,830
1509,6,830
1509,7,830
1509,8,830
1509,9,830
1510,0,856
1510,1,856
1510,2,856
1510,3,856
1510,4,856
1510,5,830
1510,6,830
1510,7,830
1510,8,830
1510,9,830
1511,0,856
1511,1,856
1511,2,856
1511,3,856
1511,4,856
1511,5,830
1511,6,830
1511,7,830
1511,8,830
1511,9,830
1512,0,856
1512,1,856
1512,2,856
1512,3,856
1512,4,856
1512,5,830
1512,6,830
1512,7,830
1512,8,830
1512,9,830
1513,0,856
1513,1,856
1513,2,856
1513,3,856
1513,4,856
1513,5,830
1513,6,830
1513,7,830
1513,8,830
1513,9,830
1514,0,856
1514,1,856
1514,2,856
1514,3,856
1514,4,856
1514,5,830
1514,6,830
1514,7,830
1514,8,830
1514,9,830
1515,0,856
1515,1,856
1515,2,856
1515,3,856
1515,4,856
1515,5,830
1515,6,830
1515,7,830
1515,8,830
1515,9,830
1516,0,856
1516,1,856
1516,2,856
1516,3,856
1516,4,856
1516,5,830
1516,6,830
1516,7,830
1516,8,830
1516,9,830
1517,0,856
1517,1,856
1517,2,856
1517,3,856
1517,4,856
1517,5,830
1517,6,830
1517,7,830
1517,8,830
1517,9,830
1518,0,856
1518,1,856
1518,2,856
1518,3,856
1518,4,856
1518,5,830
1518,6,830
1518,7,830
1518,8,830
1518,9,830
1519,0,856
1519,1,856
1519,2,856
1519,3,856
1519,4,856
1519,5,830
1519,6,830
1519,7,830
1519,8,830
1519,9,830
1520,0,856
1520,1,856
1520,2,856
1520,3,856
1520,4,856
1520,5,830
1520,6,830
1520,7,830
1520,8,830
1520,9,830
1521,0,856
1521,1,856
1521,2,856
1521,3,856
1521,4,856
1521,5,830
1521,6,830
1521,7,830
1521,8,830
1521,9,830
1522,0,856
1522,1,856
1522,2,856
1522,3,856
1522,4,856
1522,5,830
1522,6,830
1522,7,830
1522,8,830
1522,9,830
1523,0,856
1523,1,856
1523,2,856
1523,3,856
1523,4,856
1523,5,830
1523,6,830
1523,7,830
1523,8,830
1523,9,830
1524,0,856
1524,1,856
1524,2,856
1524,3,856
1524,4,856
1524,5,830
1524,6,830
1524,7,830
1524,8,830
1524,9,830
1525,0,856
1525,1,856
1525,2,856
1525,3,856
1525,4,856
1525,5,830
1525,6,830
1525,7,830
1525,8,830
1525,9,830
1526,0,856
1526,1,856
1526,2,856
1526,3,856
1526,4,856
1526,5,830
1526,6,830
1526,7,830
1526,8,830
1526,9,830
1527,0,856
1527,1,856
1527,2,856
1527,3,856
1527,4,856
1527,5,830
1527,6,830
1527,7,830
1527,8,830
1527,9,830
1528,0,856
1528,1,856
1528,2,856
1528,3,856
1528,4,856
1528,5,830
1528,6,830
1528,7,830
1528,8,830
1528,9,830
1529,0,856
1529,1,856
1529,2,856
1529,3,856
1529,4,856
1529,5,830
1529,6,830
1529,7,830
1529,8,830
1529,9,830
1530,0,856
1530,1,856
1530,2,856
1530,3,856
1530,4,856
1530,5,830
1530,6,830
1530,7,830
1530,8,830
1530,9,830
1531,0,856
1531,1,856
1531,2,856
1531,3,856
1531,4,856
1531,5,830
1531,6,830
1531,7,830
1531,8,830
1531,9,830
1532,0,856
1532,1,856
1532,2,856
1532,3,856
1532,4,856
1532,5,830
1532,6,830
1532,7,830
1532,8,830
1532,9,830
1533,0,856
1533,1,856
1533,2,856
1533,3,856
1533,4,856
1533,5,830
1533,6,830
1533,7,830
1533,8,830
1533,9,830
1534,0,856
1534,1,856
1534,2,856
1534,3,856
1534,4,856
1534,5,830
1534,6,830
1534,7,830
